32180	1471	1516	5B	5A
32180	1489	1495	5B	5A
32180	1498	1592	5A	5B
32180	1511	1824	5A	Teachers
32180	1558	1564	3B	3B
32180	1564	1574	3B	3B
32180	1585	1824	5B	Teachers
32180	1609	1919	2A	2A
32180	1617	1641	2A	2A
32180	1625	1648	2A	2A
32180	1625	1902	2A	2A
32180	1628	1902	2A	2A
32180	1663	1665	1B	1B
32180	1737	1909	3A	3A
32180	1738	1780	3A	3A
32180	1752	1783	1A	1A
32180	1770	1778	1A	1A
32180	1821	1866	4B	4B
32180	1888	1892	4B	4B
32180	1908	1912	1B	1B
32200	1426	1585	5B	5B
32200	1426	1824	5B	Teachers
32200	1428	1486	5B	5B
32200	1437	1585	5B	5B
32200	1437	1824	5B	Teachers
32200	1439	1471	5B	5B
32200	1452	1592	5A	5B
32200	1471	1516	5B	5A
32200	1495	1498	5A	5A
32200	1558	1564	3B	3B
32200	1564	1574	3B	3B
32200	1585	1824	5B	Teachers
32200	1603	1852	2A	Teachers
32200	1604	1919	2A	2A
32200	1606	1648	2A	2A
32200	1613	1916	2A	2A
32200	1617	1641	2A	2A
32200	1625	1648	2A	2A
32200	1625	1902	2A	2A
32200	1641	1911	2A	2A
32200	1661	1682	1B	1B
32200	1663	1665	1B	1B
32200	1663	1698	1B	1B
32200	1663	1920	1B	1B
32200	1766	1770	1A	1A
32200	1774	1775	1A	1A
32200	1821	1866	4B	4B
32200	1852	1913	Teachers	2A
32200	1888	1892	4B	4B
32220	1437	1585	5B	5B
32220	1439	1471	5B	5B
32220	1451	1563	5A	5B
32220	1452	1498	5A	5A
32220	1486	1511	5B	5A
32220	1498	1592	5A	5B
32220	1558	1564	3B	3B
32220	1564	1574	3B	3B
32220	1613	1628	2A	2A
32220	1617	1641	2A	2A
32220	1625	1902	2A	2A
32220	1663	1698	1B	1B
32220	1673	1688	1B	1B
32220	1673	1745	1B	Teachers
32220	1673	1920	1B	1B
32220	1675	1688	1B	1B
32220	1757	1792	1A	1A
32220	1761	1783	1A	1A
32220	1774	1775	1A	1A
32220	1821	1866	4B	4B
32220	1888	1892	4B	4B
32220	1908	1912	1B	1B
32240	1441	1486	5B	5B
32240	1461	1480	5A	5B
